"sexe","age","revenu","region","conjoint","anneeclient","semainedernier","montantdernier","montantunan","achatunan","yachat","ymontant","train","test"
1,37,1,3,0,4.9,16,6,20,2,1,55,0,1
0,27,2,1,1,8.5,6,5,31,15,0,NA,0,1
0,27,3,4,1,6,7,2,20,12,0,NA,0,1
0,40,3,1,1,9.8,10,3,29,12,0,NA,0,1
0,32,2,2,0,10.9,17,4,130,17,0,NA,0,1
1,57,3,4,1,10.1,6,3,33,17,0,NA,0,1
0,30,3,4,0,2.5,27,5,141,17,0,NA,0,1
0,36,3,1,0,8.7,3,2,30,12,0,NA,0,1
0,50,1,1,0,7.6,24,2,39,15,0,NA,0,1
1,34,1,5,0,6.4,5,2,60,10,1,66,0,1
0,29,2,3,0,3,3,10,98,15,1,61,0,1
0,34,2,3,1,2.8,4,3,25,15,0,NA,0,1
1,47,2,4,0,7.8,25,3,58,12,1,75,0,1
1,43,1,3,1,6.2,13,5,36,10,1,82,0,1
1,38,1,1,0,10.6,4,11,47,7,1,71,0,1
0,25,1,3,0,2.8,5,2,77,17,0,NA,0,1
0,24,2,1,1,1.5,1,2,98,17,0,NA,0,1
1,42,2,5,1,10.7,7,5,20,5,0,NA,0,1
1,45,3,5,1,6,3,3,48,12,0,NA,0,1
1,35,1,3,1,1.2,1,11,111,12,1,64,0,1
0,25,2,1,0,3.1,5,2,78,15,0,NA,0,1
1,34,1,5,0,4.7,1,2,55,17,1,55,0,1
0,24,2,2,0,3.9,2,5,88,15,0,NA,0,1
1,59,2,4,1,10.9,45,2,7,2,0,NA,0,1
1,37,1,4,0,1.2,4,2,57,17,0,NA,0,1
1,38,2,5,0,4.2,1,6,37,12,0,NA,0,1
0,38,3,2,1,8,18,3,49,12,0,NA,0,1
1,38,2,3,1,3.7,31,2,193,20,0,NA,0,1
1,55,2,3,0,6.3,2,3,30,15,0,NA,0,1
0,39,3,1,1,4.8,16,2,64,17,0,NA,0,1
0,42,2,1,0,5.9,9,6,34,7,0,NA,0,1
1,35,2,5,1,6.8,3,8,150,25,1,85,0,1
0,39,2,1,0,5.8,15,4,19,7,0,NA,0,1
0,29,3,4,0,7.6,4,3,75,20,0,NA,0,1
0,26,3,3,1,4.2,1,4,30,10,1,73,0,1
0,30,2,2,0,10.2,24,4,133,12,0,NA,0,1
1,45,1,2,0,5.2,5,2,60,5,0,NA,0,1
0,27,2,1,0,7.8,18,6,39,15,1,75,0,1
0,26,3,5,1,5.6,3,3,19,7,1,76,0,1
0,43,1,2,0,4.1,7,6,66,5,1,52,0,1
0,25,1,1,0,6.9,7,4,93,12,0,NA,0,1
0,32,1,4,0,3.1,3,4,77,12,1,54,0,1
1,33,2,4,1,7.6,25,3,36,7,0,NA,0,1
1,60,3,3,1,3.4,29,9,54,17,0,NA,0,1
0,29,1,5,0,6.7,8,2,31,10,0,NA,0,1
0,39,1,5,0,6.8,2,3,30,15,0,NA,0,1
1,35,2,2,0,8.6,4,11,62,12,1,80,0,1
0,27,2,2,0,5.6,2,7,168,15,0,NA,0,1
1,53,3,4,1,10.5,4,3,25,7,0,NA,0,1
0,43,3,4,1,7.6,8,11,56,20,0,NA,0,1
1,33,2,4,0,3.2,23,3,93,12,0,NA,0,1
1,33,1,5,1,10.9,2,12,57,15,0,NA,0,1
0,45,2,2,0,8.2,4,2,65,7,0,NA,0,1
0,51,2,1,0,7.6,4,2,102,20,0,NA,0,1
0,27,1,2,0,2.9,23,3,57,28,0,NA,0,1
0,28,3,1,0,6.2,2,2,63,10,0,NA,0,1
0,39,3,4,1,1.3,5,7,116,12,1,77,0,1
0,24,3,1,1,2,8,6,48,15,1,84,0,1
1,50,1,2,0,9.2,5,2,33,12,0,NA,0,1
1,28,2,4,0,4,15,4,81,12,1,67,0,1
0,38,1,4,0,10.5,11,2,20,12,0,NA,0,1
0,49,1,4,1,2.9,11,3,42,5,1,74,0,1
1,36,1,5,0,4.7,12,2,136,15,1,60,0,1
1,36,1,2,0,1.1,8,5,56,12,0,NA,0,1
1,28,1,1,0,7.6,11,3,19,10,0,NA,0,1
1,40,1,2,1,6.6,4,2,409,20,0,NA,0,1
1,66,1,3,1,6.7,38,7,64,12,0,NA,0,1
1,49,1,2,1,4.3,6,9,103,17,0,NA,0,1
1,56,1,5,0,10.2,3,8,157,22,0,NA,0,1
0,49,3,3,1,4.2,52,8,35,5,1,84,0,1
1,28,1,4,0,6.1,6,8,48,10,1,55,0,1
0,37,3,3,0,6.9,12,8,65,12,0,NA,0,1
0,28,2,2,0,8.9,14,2,269,25,0,NA,0,1
1,42,1,4,0,4.3,33,3,77,15,0,NA,0,1
1,49,2,3,0,7.6,14,2,13,5,0,NA,0,1
1,53,3,5,1,8.4,10,6,55,12,0,NA,0,1
1,37,1,3,1,3.3,4,6,72,12,1,71,0,1
0,24,1,1,0,2.2,1,2,89,17,0,NA,0,1
1,44,2,5,0,1.9,1,2,18,7,0,NA,0,1
1,40,1,5,0,8.5,3,5,123,20,1,66,0,1
0,30,1,2,0,8.6,2,8,85,20,0,NA,0,1
0,38,3,2,1,1.2,2,2,49,7,1,75,0,1
0,20,2,3,0,1.9,5,3,51,17,0,NA,0,1
1,42,1,3,0,4.5,4,2,202,17,0,NA,0,1
0,26,2,4,1,3.1,2,3,23,7,1,76,0,1
0,28,3,1,1,4.3,33,3,31,20,0,NA,0,1
0,45,2,2,0,9,36,9,36,5,1,79,0,1
0,29,3,1,1,5.6,2,2,22,10,0,NA,0,1
1,28,2,1,0,1.9,22,10,103,12,1,72,0,1
0,33,3,2,1,6,28,8,46,17,0,NA,0,1
0,37,1,1,0,6.9,6,2,31,10,0,NA,0,1
1,42,1,4,0,6.1,8,7,27,7,0,NA,0,1
1,31,1,1,0,7.9,2,2,156,30,0,NA,0,1
1,50,1,2,1,8.7,14,2,34,10,0,NA,0,1
1,44,1,5,0,1.5,5,8,131,17,0,NA,0,1
1,31,1,3,0,2.6,6,3,138,15,1,51,0,1
1,43,1,5,0,3.2,12,6,163,17,0,NA,0,1
1,32,1,2,1,10.1,8,13,51,12,0,NA,0,1
1,29,2,4,1,5.9,15,3,29,7,0,NA,0,1
0,30,2,5,0,10.5,30,2,15,7,1,80,0,1
1,57,1,2,1,3.4,22,4,30,15,0,NA,0,1
1,37,1,5,1,10.5,5,2,68,25,0,NA,0,1
0,21,1,3,0,2.7,3,4,40,12,1,53,0,1
0,37,2,1,1,9,10,4,50,12,0,NA,0,1
0,27,1,4,0,5.2,27,2,6,2,1,63,0,1
0,38,3,3,1,7.5,9,2,50,12,0,NA,0,1
1,26,1,3,0,7.3,11,6,18,2,0,NA,0,1
0,32,2,2,0,1.6,6,2,27,10,0,NA,0,1
1,43,1,3,0,2.8,10,2,17,10,0,NA,0,1
1,37,1,3,0,9,37,8,36,10,1,80,0,1
0,24,1,1,0,2.3,6,2,56,10,0,NA,0,1
1,29,1,5,0,9.6,11,3,31,7,0,NA,0,1
0,37,3,1,1,9.3,13,4,77,20,0,NA,0,1
0,46,2,2,0,9.2,52,4,12,2,1,81,0,1
0,33,1,4,0,6.5,22,4,44,10,1,63,0,1
0,53,2,5,0,9.1,8,4,54,15,0,NA,0,1
1,34,1,5,1,10.3,10,5,27,10,1,89,0,1
0,30,3,1,0,9,8,3,59,10,0,NA,0,1
0,32,1,3,0,9.9,11,14,73,12,1,59,0,1
0,42,3,3,1,2.5,5,3,51,17,0,NA,0,1
1,31,1,5,0,10.7,7,8,240,22,1,69,0,1
0,41,3,2,1,7.3,19,10,68,7,1,87,0,1
1,38,2,2,1,6.2,13,13,110,10,1,99,0,1
0,24,1,3,0,1.8,6,4,53,12,0,NA,0,1
0,52,3,1,1,3.8,18,3,30,5,0,NA,0,1
0,35,1,1,0,3.2,37,2,47,10,0,NA,0,1
1,35,1,5,0,3.1,6,3,43,28,0,NA,0,1
0,36,1,2,0,6.6,2,7,67,22,0,NA,0,1
1,32,3,4,1,10.2,14,7,58,7,0,NA,0,1
0,29,1,5,1,9.1,1,8,90,20,0,NA,0,1
1,45,2,4,1,9.2,7,11,58,12,0,NA,0,1
0,43,1,2,0,7.8,4,2,138,15,0,NA,0,1
1,51,1,5,0,10.8,3,6,48,12,0,NA,0,1
1,25,1,5,0,2.5,4,3,71,10,1,52,0,1
0,29,1,3,0,8.6,11,2,81,22,0,NA,0,1
0,50,3,4,1,9.3,4,3,159,20,0,NA,0,1
1,39,2,2,1,6.9,1,10,104,12,0,NA,0,1
0,34,1,3,0,9.8,9,20,156,15,1,50,0,1
0,36,3,1,1,10.6,15,7,46,10,1,93,0,1
0,22,2,5,1,1.7,36,2,25,7,1,77,0,1
0,44,2,2,0,4.2,1,5,66,17,0,NA,0,1
0,34,3,2,1,4.4,3,3,45,17,0,NA,0,1
1,30,2,4,1,4,13,5,24,5,1,84,0,1
1,28,1,5,0,7.3,2,2,67,17,1,69,0,1
0,44,3,3,1,9.4,2,11,88,20,0,NA,0,1
0,28,1,1,0,6.3,1,2,57,7,0,NA,0,1
0,30,1,4,0,5.4,17,9,57,10,1,54,0,1
1,55,2,5,1,10.1,10,5,70,17,0,NA,0,1
0,31,1,1,0,3.6,26,3,67,12,0,NA,0,1
0,42,1,3,0,3.9,25,4,21,7,1,57,0,1
0,31,1,3,0,9.9,17,7,29,7,1,63,0,1
0,38,3,2,0,8.7,6,4,35,15,0,NA,0,1
0,41,3,1,1,7.5,6,10,113,20,0,NA,0,1
0,30,3,1,0,7.6,15,3,39,10,0,NA,0,1
1,25,2,5,0,6.9,12,7,43,7,1,80,0,1
0,31,3,1,0,6.7,2,3,35,17,0,NA,0,1
1,27,2,5,1,2.6,7,2,86,10,0,NA,0,1
0,33,2,1,0,3,5,2,29,10,1,59,0,1
1,27,1,5,0,7.4,24,5,52,12,1,68,0,1
1,36,1,3,0,6,15,3,29,12,0,NA,0,1
0,29,2,1,0,9.6,2,2,31,17,0,NA,0,1
0,29,2,2,1,6.9,23,2,21,7,0,NA,0,1
0,32,3,1,1,7.5,28,6,93,20,1,86,0,1
1,28,2,5,1,1.4,4,3,38,12,0,NA,0,1
0,30,3,1,1,7.8,11,3,49,7,0,NA,0,1
0,24,2,4,1,1.2,9,5,34,10,0,NA,0,1
0,25,1,1,0,4.9,6,3,18,5,0,NA,0,1
0,28,3,3,1,8.6,15,4,77,10,0,NA,0,1
1,28,1,3,0,8.8,7,2,42,17,1,73,0,1
0,44,3,2,0,10.3,9,5,55,7,0,NA,0,1
1,33,1,4,0,6.8,4,5,140,20,1,60,0,1
0,30,3,5,1,10,5,4,155,15,0,NA,0,1
1,52,3,2,1,8,11,4,126,17,0,NA,0,1
0,38,1,3,0,9,11,2,29,10,0,NA,0,1
0,29,3,2,1,4.9,19,7,34,7,1,83,0,1
1,38,1,4,0,1.7,1,2,42,15,0,NA,0,1
0,31,1,2,0,8.6,7,2,22,15,0,NA,0,1
1,48,2,4,1,10.9,8,4,58,12,0,NA,0,1
0,33,3,2,0,5.6,3,2,72,15,0,NA,0,1
0,36,2,3,1,1.6,2,3,38,12,0,NA,0,1
1,38,1,3,0,9.1,7,4,48,17,0,NA,0,1
1,29,1,5,0,8.5,3,2,30,17,0,NA,0,1
1,41,1,3,1,8.3,8,3,77,10,0,NA,0,1
1,29,1,4,0,6.6,3,2,44,10,0,NA,0,1
0,38,2,1,1,10.1,18,2,35,10,0,NA,0,1
1,48,2,5,0,7.5,52,3,17,5,0,NA,0,1
1,33,2,4,0,8.1,17,3,35,5,0,NA,0,1
1,43,1,4,0,10.2,14,5,40,15,0,NA,0,1
0,46,3,2,1,5.7,10,2,19,7,0,NA,0,1
0,26,2,2,0,2.4,3,7,84,22,0,NA,0,1
1,38,3,5,1,6.7,5,3,75,17,0,NA,0,1
1,44,1,3,0,6.5,11,4,72,12,0,NA,0,1
1,35,1,4,1,10.5,2,4,70,15,1,91,0,1
0,57,3,1,1,1.8,9,5,72,7,0,NA,0,1
1,35,1,5,0,10.6,9,3,33,20,0,NA,0,1
1,30,2,2,1,9.7,4,2,28,12,1,88,0,1
1,68,2,5,1,4.7,8,3,34,15,0,NA,0,1
1,44,1,5,0,1.4,10,2,80,10,0,NA,0,1
0,31,3,3,0,9.4,3,4,76,15,0,NA,0,1
1,34,2,4,1,4.1,4,2,61,12,0,NA,0,1
0,21,2,3,1,2.1,3,5,62,15,1,75,0,1
0,34,3,2,1,8.1,3,2,88,15,0,NA,0,1
1,56,1,5,1,2.6,3,9,39,10,0,NA,0,1
1,27,2,2,1,2.5,5,2,31,12,0,NA,0,1
0,37,2,5,1,3.3,2,2,150,17,0,NA,0,1
1,31,2,3,1,9.8,10,2,48,15,0,NA,0,1
1,55,2,2,1,10.4,9,3,88,10,0,NA,0,1
1,37,1,5,0,8.4,3,2,183,22,0,NA,0,1
1,31,1,3,0,2.9,2,7,123,30,1,45,0,1
0,40,3,2,0,7.1,1,6,87,15,0,NA,0,1
1,33,1,2,0,10.5,5,3,45,22,0,NA,0,1
0,36,2,4,0,6.9,15,2,18,10,0,NA,0,1
1,50,1,5,0,2.2,10,4,146,17,0,NA,0,1
0,34,3,2,1,4.2,11,3,84,10,0,NA,0,1
0,43,3,1,1,10.9,1,6,88,20,0,NA,0,1
0,31,2,5,1,10.3,3,3,78,20,0,NA,0,1
1,50,1,5,0,5.1,8,4,54,17,0,NA,0,1
0,32,3,3,0,10.2,1,2,183,17,0,NA,0,1
0,32,1,4,0,3.9,10,2,14,7,1,65,0,1
0,24,2,4,0,3.2,1,6,62,15,0,NA,0,1
0,32,2,3,0,8.4,49,2,11,5,0,NA,0,1
0,30,3,1,1,9.7,3,12,120,15,1,96,0,1
0,28,1,2,0,8.4,8,4,94,28,0,NA,0,1
0,30,2,4,0,9.5,6,3,58,12,0,NA,0,1
1,31,1,4,0,2.9,14,9,124,12,1,53,0,1
1,27,2,5,0,1.1,6,4,177,30,1,45,0,1
0,27,2,2,0,7.1,1,4,52,10,0,NA,0,1
1,29,1,4,0,7.6,1,8,101,10,1,61,0,1
0,30,1,1,0,10.2,1,7,103,20,0,NA,0,1
1,52,1,5,0,9.3,36,3,71,10,0,NA,0,1
1,39,1,5,1,1.1,3,3,183,15,0,NA,0,1
1,50,1,4,1,1.6,1,2,89,17,0,NA,0,1
0,32,1,3,0,9.2,4,8,131,17,1,58,0,1
1,38,2,2,1,8.5,23,6,31,10,1,96,0,1
0,46,2,1,1,2.6,1,3,69,10,0,NA,0,1
1,31,1,1,0,1.1,38,3,36,15,0,NA,0,1
0,27,1,3,0,8.3,12,8,73,12,1,60,0,1
0,37,1,5,0,5.6,14,4,184,15,1,51,0,1
0,49,3,2,1,2.7,4,4,48,15,0,NA,0,1
0,48,3,2,1,3.2,26,3,38,10,0,NA,0,1
1,39,3,4,1,3.5,11,6,150,15,1,81,0,1
1,45,2,3,0,7.6,22,9,57,20,0,NA,0,1
0,28,3,2,1,8.3,5,2,105,17,0,NA,0,1
1,42,2,4,1,10.7,3,5,46,17,0,NA,0,1
1,29,1,2,0,6.9,2,4,169,22,0,NA,0,1
0,26,1,1,0,6.2,3,2,26,15,0,NA,0,1
0,35,3,1,0,9.6,13,2,24,7,0,NA,0,1
1,28,1,1,0,5.6,2,4,39,10,1,62,0,1
1,32,2,2,0,1.1,3,11,46,7,1,65,0,1
1,30,1,4,0,8.6,3,4,36,15,0,NA,0,1
1,49,1,5,0,6.3,7,6,51,7,0,NA,0,1
1,31,2,5,1,4.1,8,9,183,25,0,NA,0,1
0,35,3,1,0,2.4,1,5,91,28,0,NA,0,1
1,47,3,3,1,8,5,8,51,5,0,NA,0,1
1,54,3,2,1,10.9,2,6,188,17,0,NA,0,1
1,40,1,5,0,4.3,1,16,71,10,0,NA,0,1
0,30,1,2,0,7.7,9,11,108,10,1,54,0,1
0,42,2,1,1,5,49,2,14,5,0,NA,0,1
0,37,2,4,1,8.5,32,6,27,7,0,NA,0,1
0,25,2,2,0,5.5,6,8,46,17,0,NA,0,1
0,32,1,2,0,8.2,1,8,29,5,1,58,0,1
0,41,3,4,1,1.1,3,3,30,12,0,NA,0,1
0,42,3,2,1,10.7,2,3,20,10,0,NA,0,1
0,53,2,3,0,2.8,14,6,52,7,0,NA,0,1
0,35,3,1,0,3.3,31,4,36,7,0,NA,0,1
0,36,3,2,1,9.3,23,6,27,7,1,92,0,1
0,31,3,1,1,10.9,7,4,108,15,0,NA,0,1
0,31,3,2,0,8.9,8,3,45,20,0,NA,0,1
0,60,2,2,1,10.6,10,3,45,10,0,NA,0,1
0,51,3,1,1,7.2,4,2,32,10,0,NA,0,1
1,39,1,5,1,4.5,8,2,53,12,1,79,0,1
0,31,2,4,1,9.6,14,3,53,12,0,NA,0,1
0,42,3,2,1,9.5,52,8,57,7,1,101,0,1
0,27,3,5,1,1.9,13,4,43,10,0,NA,0,1
1,43,3,5,1,4.4,11,2,82,20,0,NA,0,1
0,43,1,2,1,9.1,8,3,79,20,0,NA,0,1
0,35,3,1,1,5,11,7,36,10,0,NA,0,1
1,44,2,4,0,4,7,5,20,5,1,68,0,1
0,40,1,3,0,7.3,3,4,62,30,0,NA,0,1
0,22,1,2,0,3.9,28,3,19,5,0,NA,0,1
0,30,3,1,0,10.1,12,2,53,12,0,NA,0,1
1,32,2,1,0,7.7,11,2,33,12,0,NA,0,1
0,28,2,3,0,8.1,1,2,273,25,0,NA,0,1
0,33,2,1,0,10.2,2,5,74,10,0,NA,0,1
0,29,2,3,0,9.5,13,4,45,10,1,75,0,1
0,41,1,1,0,8,9,7,54,25,0,NA,0,1
0,38,2,3,0,10.9,38,3,45,10,0,NA,0,1
1,36,3,3,0,8.2,6,4,37,10,0,NA,0,1
1,38,2,3,1,10.1,4,2,16,10,0,NA,0,1
0,33,3,3,1,7.3,6,15,243,12,1,93,0,1
0,28,3,1,0,1,3,2,57,10,0,NA,0,1
1,29,3,3,1,10.1,1,4,57,20,0,NA,0,1
0,27,2,1,0,5.8,2,3,60,20,0,NA,0,1
1,28,2,4,0,9.9,6,5,117,15,1,84,0,1
0,29,2,1,0,9.1,2,3,38,17,0,NA,0,1
1,33,2,2,0,9,18,4,27,10,0,NA,0,1
1,41,1,4,0,3.6,6,5,71,20,0,NA,0,1
1,28,1,5,1,8.5,10,3,57,12,1,88,0,1
0,32,1,1,0,9.7,1,3,28,12,0,NA,0,1
1,25,1,3,0,5.9,19,8,75,15,1,62,0,1
0,31,3,4,1,5.7,5,2,103,28,0,NA,0,1
0,35,2,3,0,7.1,20,3,38,10,1,70,0,1
1,48,2,4,1,5,4,4,50,17,0,NA,0,1
0,27,3,3,1,8.2,6,4,78,17,0,NA,0,1
0,35,2,1,0,10.8,4,5,29,12,0,NA,0,1
1,40,1,3,0,7.7,4,5,28,10,1,58,0,1
1,42,1,3,0,9.8,10,5,59,17,0,NA,0,1
1,27,1,4,0,3.8,18,6,74,15,1,57,0,1
0,45,3,1,1,5.1,4,2,29,12,0,NA,0,1
1,44,3,2,0,4.8,1,7,47,12,0,NA,0,1
1,62,2,2,0,1,9,3,54,15,0,NA,0,1
1,60,1,5,0,10.4,1,2,22,10,0,NA,0,1
0,26,2,3,0,7.7,9,6,228,15,1,76,0,1
0,31,2,2,0,1.9,7,2,19,7,1,63,0,1
1,44,2,4,0,8.2,4,2,153,33,0,NA,0,1
0,27,3,1,0,3.5,13,3,45,10,0,NA,0,1
0,31,1,2,0,6.8,18,3,168,20,0,NA,0,1
0,38,2,1,1,1.5,7,10,175,15,1,77,0,1
0,35,3,2,1,3.1,22,4,72,5,1,75,0,1
1,44,3,1,1,4.5,12,21,105,15,1,88,0,1
0,32,2,1,0,9.1,12,9,159,17,0,NA,0,1
1,37,1,5,1,4.9,2,2,105,33,0,NA,0,1
0,23,2,5,0,4,4,7,32,7,1,68,0,1
1,48,1,4,1,9.2,5,6,25,7,0,NA,0,1
1,34,1,3,0,6.2,4,2,37,12,1,63,0,1
1,53,2,5,1,6.3,1,2,91,10,0,NA,0,1
1,28,1,3,0,7.3,6,2,27,12,1,72,0,1
0,28,1,1,0,10,13,9,90,17,1,58,0,1
0,32,1,2,0,10.9,5,3,36,10,0,NA,0,1
1,30,1,4,0,2.7,8,4,36,10,0,NA,0,1
1,27,1,3,0,1.7,2,2,156,12,0,NA,0,1
0,26,1,1,0,7.4,4,2,24,7,0,NA,0,1
1,36,1,5,0,3,11,2,131,17,0,NA,0,1
1,40,1,5,1,7.8,3,2,158,15,0,NA,0,1
1,38,1,5,1,7.5,28,2,64,10,0,NA,0,1
1,30,3,5,1,6,6,2,28,12,0,NA,0,1
1,45,2,5,0,5.6,12,6,63,15,0,NA,0,1
1,38,1,3,0,9.6,5,2,27,7,0,NA,0,1
1,48,1,5,0,2.4,1,2,127,15,0,NA,0,1
0,32,2,1,1,2.1,9,2,110,12,0,NA,0,1
0,31,3,5,0,7,24,3,81,12,0,NA,0,1
1,29,1,5,0,9.4,6,3,52,7,1,69,0,1
0,24,1,2,0,2.3,12,2,19,10,0,NA,0,1
1,25,1,3,1,3.8,1,4,41,12,0,NA,0,1
0,41,3,2,1,6.2,3,8,89,17,0,NA,0,1
1,36,1,5,0,4.8,24,2,102,10,0,NA,0,1
1,39,1,5,0,6,8,6,48,12,0,NA,0,1
0,39,2,1,1,1.9,6,3,29,12,0,NA,0,1
0,41,3,2,0,4.3,14,6,88,12,0,NA,0,1
1,38,1,5,1,2.1,9,9,63,7,1,66,0,1
1,39,2,5,0,7.3,15,2,16,7,0,NA,0,1
1,63,2,4,1,2.6,8,3,68,17,0,NA,0,1
0,27,3,2,1,6.4,2,3,113,15,0,NA,0,1
0,31,1,4,0,9.2,3,4,55,12,0,NA,0,1
0,27,2,5,0,8,7,2,34,22,0,NA,0,1
1,30,2,1,0,7.6,9,5,214,25,0,NA,0,1
0,34,3,4,0,9,2,7,48,17,0,NA,0,1
0,39,3,1,1,5.5,23,5,26,7,0,NA,0,1
0,31,3,3,1,10.4,3,3,86,28,0,NA,0,1
1,31,1,2,0,6.7,11,2,82,10,0,NA,0,1
0,32,3,3,1,8.8,6,2,30,12,0,NA,0,1
1,50,1,5,0,2.1,5,5,69,12,0,NA,0,1
1,29,1,1,0,8.9,52,6,20,2,1,81,0,1
0,37,3,3,1,6.8,8,3,25,10,0,NA,0,1
0,26,3,3,1,7.8,19,6,40,7,1,92,0,1
0,31,2,3,0,9.1,12,2,23,12,0,NA,0,1
1,35,1,2,0,6.3,3,4,48,5,1,65,0,1
1,38,1,2,0,3.6,3,5,71,10,0,NA,0,1
0,30,3,1,1,1,1,6,56,12,0,NA,0,1
0,49,3,2,1,6.2,4,4,17,5,0,NA,0,1
1,33,2,2,0,11,47,4,30,5,0,NA,0,1
0,26,3,4,1,4.7,4,3,54,20,0,NA,0,1
0,37,3,2,1,9.9,7,3,45,15,0,NA,0,1
0,31,2,5,0,6.2,1,3,124,20,0,NA,0,1
1,48,1,3,0,8.5,45,4,34,5,1,80,0,1
1,34,1,4,1,1.5,3,4,31,15,0,NA,0,1
1,55,3,2,1,1.2,6,8,45,15,0,NA,0,1
0,24,3,3,1,4.9,13,2,47,12,0,NA,0,1
1,58,2,2,1,9.6,5,15,139,22,0,NA,0,1
0,37,2,1,0,6.4,3,4,30,15,0,NA,0,1
0,56,2,2,1,6.6,3,2,179,25,0,NA,0,1
0,44,3,1,0,2.7,3,3,86,17,0,NA,0,1
0,22,2,1,0,1.9,15,5,53,10,0,NA,0,1
1,45,2,5,1,6.8,1,6,69,22,0,NA,0,1
0,28,1,3,0,9.8,32,4,25,5,1,70,0,1
0,48,3,1,1,10.1,9,4,95,22,0,NA,0,1
1,46,1,2,0,7.7,5,15,55,5,1,54,0,1
0,44,2,3,0,7.3,4,6,55,10,0,NA,0,1
1,34,1,4,0,6.1,5,2,59,17,0,NA,0,1
0,48,2,4,0,2.3,34,5,40,7,1,72,0,1
0,37,2,1,1,9.7,1,6,45,12,0,NA,0,1
0,24,2,3,0,3.7,4,5,56,20,1,59,0,1
1,31,1,4,0,1.5,4,3,118,15,1,49,0,1
1,53,2,5,1,2.2,1,6,90,20,0,NA,0,1
0,45,3,3,1,9.8,15,2,33,17,0,NA,0,1
0,30,1,1,0,10.9,5,3,30,17,0,NA,0,1
1,44,1,2,0,9.6,5,3,64,12,0,NA,0,1
1,36,2,4,1,4.7,1,2,64,20,0,NA,0,1
0,30,1,4,1,4.5,5,5,58,12,0,NA,0,1
1,31,3,4,0,10,26,3,31,12,1,83,0,1
0,31,3,1,0,9.1,1,2,100,12,0,NA,0,1
0,33,2,1,0,2.9,2,7,220,22,0,NA,0,1
0,26,3,3,1,4.6,8,2,43,17,0,NA,0,1
0,31,1,1,0,6.2,6,4,90,17,0,NA,0,1
1,34,2,1,0,8.5,14,4,49,12,1,80,0,1
1,30,1,2,1,9.5,11,3,11,2,0,NA,0,1
0,36,3,1,1,3.9,21,4,30,10,0,NA,0,1
1,41,2,2,0,2.5,1,7,56,12,0,NA,0,1
0,54,2,1,0,4.1,1,6,29,7,0,NA,0,1
0,42,2,3,0,6.2,1,10,109,15,0,NA,0,1
1,45,1,5,1,4.8,18,7,28,5,0,NA,0,1
0,36,3,3,1,2.5,4,4,16,5,1,73,0,1
0,37,2,1,1,2.1,3,5,44,15,0,NA,0,1
0,32,1,3,0,1.2,7,2,39,12,0,NA,0,1
0,26,3,2,0,3.4,11,3,121,10,0,NA,0,1
1,54,2,5,1,7.4,1,6,171,20,0,NA,0,1
0,45,3,1,1,7.2,1,6,102,15,0,NA,0,1
0,24,1,3,0,1.9,1,4,79,17,0,NA,0,1
0,28,2,2,0,6.5,20,2,20,10,0,NA,0,1
0,30,1,5,0,5.6,2,4,215,30,0,NA,0,1
1,51,2,4,1,8.7,10,2,30,7,0,NA,0,1
1,39,1,5,0,10.6,17,2,31,15,0,NA,0,1
0,24,1,1,0,3.1,16,10,48,5,1,53,0,1
1,38,2,4,1,5.2,11,6,24,5,0,NA,0,1
1,33,2,5,1,1.1,1,4,70,15,0,NA,0,1
0,36,3,3,1,9,1,5,27,12,0,NA,0,1
0,29,3,5,0,9.9,14,6,30,10,1,72,0,1
0,36,3,1,1,4.5,1,11,53,15,0,NA,0,1
0,31,1,1,0,10.7,7,3,44,12,1,70,0,1
0,32,3,2,0,10.7,5,2,65,15,0,NA,0,1
0,44,2,2,0,4.2,6,4,29,15,0,NA,0,1
1,41,1,5,0,6,18,5,54,10,1,68,0,1
0,29,2,2,1,10,4,8,259,17,0,NA,0,1
1,49,3,2,1,9.8,4,8,59,10,0,NA,0,1
0,24,2,2,0,1.2,1,9,54,15,1,57,0,1
0,28,2,1,0,2.3,6,2,73,15,0,NA,0,1
1,36,2,3,0,9.7,16,3,61,17,0,NA,0,1
0,23,1,3,0,1.3,7,5,113,22,1,36,0,1
0,42,2,2,0,7,10,3,61,10,0,NA,0,1
0,25,3,4,0,3.4,1,4,116,20,0,NA,0,1
1,41,3,3,0,3.4,3,6,47,15,0,NA,0,1
1,39,2,3,1,5.3,16,12,36,2,1,88,0,1
1,42,1,5,1,9.4,1,4,79,7,1,92,0,1
0,28,2,4,0,7.3,41,4,18,5,1,77,0,1
0,34,3,3,0,6,3,11,96,15,1,65,0,1
1,41,3,3,0,1.8,9,4,114,15,0,NA,0,1
1,29,1,2,1,7.8,4,6,75,20,0,NA,0,1
0,33,2,3,0,8.7,2,3,15,5,1,71,0,1
1,36,3,5,1,1.6,15,7,60,17,0,NA,0,1
1,53,1,3,0,8.5,2,7,38,15,0,NA,0,1
1,38,3,3,0,10.1,15,2,98,20,0,NA,0,1
1,56,1,5,0,4.3,8,6,167,12,0,NA,0,1
0,32,3,3,0,1.4,24,3,15,5,0,NA,0,1
1,56,1,5,1,3.2,14,2,25,10,0,NA,0,1
1,66,2,5,1,7.6,7,5,48,15,0,NA,0,1
0,45,3,5,0,10.5,3,2,54,15,0,NA,0,1
